region_id,region_name,date,ndvi
ganzi-seda,甘孜州色达县,2021-12,0.10260000000000001
aba-hongyuan,阿坝州红原县,2021-12,0.10255
gannan-luqu,甘南州碌曲县,2021-12,0.12225000000000001
naqu-bange,那曲市班戈县,2022-01,0.13435
naqu-seni,那曲市色尼区,2022-01,0.111
naqu-nierong,那曲市聂荣县,2022-01,0.1676
naqu-anduo,那曲市安多县,2022-01,0.030500000000000003
naqu-shenzha,那曲市申扎县,2022-01,0.0989
changdu-karuo,昌都市卡若区,2022-01,0.07935
changdu-luolong,昌都市洛隆县,2022-01,0.18445
changdu-leiwuqi,昌都市类乌齐县,2022-01,0.1645
changdu-jiangda,昌都市江达县,2022-01,0.4097
rikaze-xietongmen,日喀则市谢通门县,2022-01,0.11620000000000001
rikaze-jiangzi,日喀则市江孜县,2022-01,0.10115
rikaze-kangma,日喀则市康马县,2022-01,0.10205
rikaze-zhongba,日喀则市仲巴县,2022-01,0.10755
shannan-cuona,山南市措那县,2022-01,-0.0212
ali-gaize,阿里地区改则县,2022-01,0.013850000000000001
yushu-chengduo,玉树州称多县,2022-01,0.08275
yushu-zaduo,玉树州杂多县,2022-01,0.131
guoluo-maqin,果洛州玛沁县,2022-01,0.0442
guoluo-jiuzhi,果洛州久治县,2022-01,0.0942
haibei-gangcha,海北州刚察县,2022-01,0.09645000000000001
huangnan-zeku,黄南州泽库县,2022-01,0.14775000000000002
ganzi-shiqu,甘孜州石渠县,2022-01,0.14800000000000002
ganzi-seda,甘孜州色达县,2022-01,0.07335
aba-hongyuan,阿坝州红原县,2022-01,0.25535
gannan-luqu,甘南州碌曲县,2022-01,0.10525000000000001
naqu-bange,那曲市班戈县,2022-02,0.07375000000000001
naqu-seni,那曲市色尼区,2022-02,0.12805
naqu-nierong,那曲市聂荣县,2022-02,0.16795000000000002
naqu-anduo,那曲市安多县,2022-02,0.04115
naqu-shenzha,那曲市申扎县,2022-02,0.099
changdu-karuo,昌都市卡若区,2022-02,0.10940000000000001
changdu-luolong,昌都市洛隆县,2022-02,0.20135
changdu-leiwuqi,昌都市类乌齐县,2022-02,0.135
changdu-jiangda,昌都市江达县,2022-02,0.50025
rikaze-xietongmen,日喀则市谢通门县,2022-02,0.11235
rikaze-jiangzi,日喀则市江孜县,2022-02,0.09385
rikaze-kangma,日喀则市康马县,2022-02,0.0886
rikaze-zhongba,日喀则市仲巴县,2022-02,0.13375
shannan-cuona,山南市措那县,2022-02,-0.01675
ali-gaize,阿里地区改则县,2022-02,0.07075000000000001
yushu-chengduo,玉树州称多县,2022-02,0.09555000000000001
yushu-zaduo,玉树州杂多县,2022-02,0.16540000000000002
guoluo-maqin,果洛州玛沁县,2022-02,0.07590000000000001
guoluo-jiuzhi,果洛州久治县,2022-02,0.08425
haibei-gangcha,海北州刚察县,2022-02,0.11345000000000001
huangnan-zeku,黄南州泽库县,2022-02,0.1463
ganzi-shiqu,甘孜州石渠县,2022-02,0.15875
ganzi-seda,甘孜州色达县,2022-02,0.09555000000000001
aba-hongyuan,阿坝州红原县,2022-02,0.22740000000000002
gannan-luqu,甘南州碌曲县,2022-02,0.1274
naqu-bange,那曲市班戈县,2022-03,0.12785000000000002
naqu-seni,那曲市色尼区,2022-03,0.1328
naqu-nierong,那曲市聂荣县,2022-03,0.187
naqu-anduo,那曲市安多县,2022-03,0.039650000000000005
naqu-shenzha,那曲市申扎县,2022-03,0.1012
changdu-karuo,昌都市卡若区,2022-03,0.0844
changdu-luolong,昌都市洛隆县,2022-03,0.16820000000000002
changdu-leiwuqi,昌都市类乌齐县,2022-03,0.10255
changdu-jiangda,昌都市江达县,2022-03,0.394
rikaze-xietongmen,日喀则市谢通门县,2022-03,0.09680000000000001
rikaze-jiangzi,日喀则市江孜县,2022-03,0.09140000000000001
rikaze-kangma,日喀则市康马县,2022-03,0.0947
rikaze-zhongba,日喀则市仲巴县,2022-03,0.1259
shannan-cuona,山南市措那县,2022-03,0.097
ali-gaize,阿里地区改则县,2022-03,0.0746
yushu-chengduo,玉树州称多县,2022-03,0.09075000000000001
yushu-zaduo,玉树州杂多县,2022-03,0.14895
guoluo-maqin,果洛州玛沁县,2022-03,0.05145
guoluo-jiuzhi,果洛州久治县,2022-03,0.12235
haibei-gangcha,海北州刚察县,2022-03,0.13045
huangnan-zeku,黄南州泽库县,2022-03,0.1515
ganzi-shiqu,甘孜州石渠县,2022-03,0.1259
ganzi-seda,甘孜州色达县,2022-03,0.1037
aba-hongyuan,阿坝州红原县,2022-03,0.2878
gannan-luqu,甘南州碌曲县,2022-03,0.11270000000000001
naqu-bange,那曲市班戈县,2022-04,0.1265
naqu-seni,那曲市色尼区,2022-04,0.13985
naqu-nierong,那曲市聂荣县,2022-04,0.17865
naqu-anduo,那曲市安多县,2022-04,0.07385
naqu-shenzha,那曲市申扎县,2022-04,0.09045
changdu-karuo,昌都市卡若区,2022-04,0.08625000000000001
changdu-luolong,昌都市洛隆县,2022-04,0.17415
changdu-leiwuqi,昌都市类乌齐县,2022-04,0.1399
changdu-jiangda,昌都市江达县,2022-04,0.442
rikaze-xietongmen,日喀则市谢通门县,2022-04,0.12390000000000001
rikaze-jiangzi,日喀则市江孜县,2022-04,0.10655
rikaze-kangma,日喀则市康马县,2022-04,0.10490000000000001
rikaze-zhongba,日喀则市仲巴县,2022-04,0.125
shannan-cuona,山南市措那县,2022-04,0.23865
ali-gaize,阿里地区改则县,2022-04,0.0664
yushu-chengduo,玉树州称多县,2022-04,0.09965
yushu-zaduo,玉树州杂多县,2022-04,0.1883
guoluo-maqin,果洛州玛沁县,2022-04,0.0844
guoluo-jiuzhi,果洛州久治县,2022-04,0.11415
haibei-gangcha,海北州刚察县,2022-04,0.12675
huangnan-zeku,黄南州泽库县,2022-04,0.14505
ganzi-shiqu,甘孜州石渠县,2022-04,0.16585
ganzi-seda,甘孜州色达县,2022-04,0.10835
aba-hongyuan,阿坝州红原县,2022-04,0.3709
gannan-luqu,甘南州碌曲县,2022-04,0.11475
naqu-bange,那曲市班戈县,2022-05,0.14745
naqu-seni,那曲市色尼区,2022-05,0.2001
naqu-nierong,那曲市聂荣县,2022-05,0.29600000000000004
naqu-anduo,那曲市安多县,2022-05,0.11495000000000001
naqu-shenzha,那曲市申扎县,2022-05,0.11345000000000001
changdu-karuo,昌都市卡若区,2022-05,0.18510000000000001
changdu-luolong,昌都市洛隆县,2022-05,0.16395
changdu-leiwuqi,昌都市类乌齐县,2022-05,0.2637
changdu-jiangda,昌都市江达县,2022-05,0.48755000000000004
rikaze-xietongmen,日喀则市谢通门县,2022-05,0.1492
rikaze-jiangzi,日喀则市江孜县,2022-05,0.1203
rikaze-kangma,日喀则市康马县,2022-05,0.1233
rikaze-zhongba,日喀则市仲巴县,2022-05,0.14145000000000002
shannan-cuona,山南市措那县,2022-05,0.40650000000000003
ali-gaize,阿里地区改则县,2022-05,0.06285
yushu-chengduo,玉树州称多县,2022-05,0.14700000000000002
yushu-zaduo,玉树州杂多县,2022-05,0.19815000000000002
guoluo-maqin,果洛州玛沁县,2022-05,0.1279
guoluo-jiuzhi,果洛州久治县,2022-05,0.20850000000000002
haibei-gangcha,海北州刚察县,2022-05,0.19365000000000002
huangnan-zeku,黄南州泽库县,2022-05,0.18355000000000002
ganzi-shiqu,甘孜州石渠县,2022-05,0.2073
ganzi-seda,甘孜州色达县,2022-05,0.094
aba-hongyuan,阿坝州红原县,2022-05,0.33645
gannan-luqu,甘南州碌曲县,2022-05,0.15225
naqu-bange,那曲市班戈县,2022-06,0.22915000000000002
naqu-seni,那曲市色尼区,2022-06,0.20535
naqu-nierong,那曲市聂荣县,2022-06,0.49595
naqu-anduo,那曲市安多县,2022-06,0.17420000000000002
naqu-shenzha,那曲市申扎县,2022-06,0.14115
changdu-karuo,昌都市卡若区,2022-06,0.23020000000000002
changdu-luolong,昌都市洛隆县,2022-06,0.36825
changdu-leiwuqi,昌都市类乌齐县,2022-06,0.43045
changdu-jiangda,昌都市江达县,2022-06,0.7514000000000001
rikaze-xietongmen,日喀则市谢通门县,2022-06,0.15875
rikaze-jiangzi,日喀则市江孜县,2022-06,0.1854
rikaze-kangma,日喀则市康马县,2022-06,0.21905000000000002
rikaze-zhongba,日喀则市仲巴县,2022-06,0.17545
shannan-cuona,山南市措那县,2022-06,0.311
ali-gaize,阿里地区改则县,2022-06,0.0804
yushu-chengduo,玉树州称多县,2022-06,0.27175
yushu-zaduo,玉树州杂多县,2022-06,0.38275000000000003
guoluo-maqin,果洛州玛沁县,2022-06,0.1746
guoluo-jiuzhi,果洛州久治县,2022-06,0.2858
haibei-gangcha,海北州刚察县,2022-06,0.249
huangnan-zeku,黄南州泽库县,2022-06,0.24945
ganzi-shiqu,甘孜州石渠县,2022-06,0.29205000000000003
ganzi-seda,甘孜州色达县,2022-06,0.2033
aba-hongyuan,阿坝州红原县,2022-06,0.7713500000000001
gannan-luqu,甘南州碌曲县,2022-06,0.24730000000000002
naqu-bange,那曲市班戈县,2022-07,0.19065000000000001
naqu-seni,那曲市色尼区,2022-07,0.26940000000000003
naqu-nierong,那曲市聂荣县,2022-07,0.46165
naqu-anduo,那曲市安多县,2022-07,0.16705
naqu-shenzha,那曲市申扎县,2022-07,0.14545
changdu-karuo,昌都市卡若区,2022-07,0.11365
changdu-luolong,昌都市洛隆县,2022-07,0.33630000000000004
changdu-leiwuqi,昌都市类乌齐县,2022-07,0.39985000000000004
changdu-jiangda,昌都市江达县,2022-07,0.7342000000000001
rikaze-xietongmen,日喀则市谢通门县,2022-07,0.17785
rikaze-jiangzi,日喀则市江孜县,2022-07,0.28255
rikaze-kangma,日喀则市康马县,2022-07,0.17665
rikaze-zhongba,日喀则市仲巴县,2022-07,0.20770000000000002
shannan-cuona,山南市措那县,2022-07,0.368
ali-gaize,阿里地区改则县,2022-07,0.082
yushu-chengduo,玉树州称多县,2022-07,0.19965000000000002
yushu-zaduo,玉树州杂多县,2022-07,0.37745
guoluo-maqin,果洛州玛沁县,2022-07,0.16475
guoluo-jiuzhi,果洛州久治县,2022-07,0.30735
haibei-gangcha,海北州刚察县,2022-07,0.24910000000000002
huangnan-zeku,黄南州泽库县,2022-07,0.3165
ganzi-shiqu,甘孜州石渠县,2022-07,0.39880000000000004
ganzi-seda,甘孜州色达县,2022-07,0.12245
aba-hongyuan,阿坝州红原县,2022-07,0.7351000000000001
gannan-luqu,甘南州碌曲县,2022-07,0.19445
naqu-bange,那曲市班戈县,2022-08,0.25620000000000004
naqu-seni,那曲市色尼区,2022-08,0.1998
naqu-nierong,那曲市聂荣县,2022-08,0.41750000000000004
naqu-anduo,那曲市安多县,2022-08,0.1487
naqu-shenzha,那曲市申扎县,2022-08,0.14980000000000002
changdu-karuo,昌都市卡若区,2022-08,0.0961
changdu-luolong,昌都市洛隆县,2022-08,0.28065
changdu-leiwuqi,昌都市类乌齐县,2022-08,0.35615
changdu-jiangda,昌都市江达县,2022-08,0.58995
rikaze-xietongmen,日喀则市谢通门县,2022-08,0.20750000000000002
rikaze-jiangzi,日喀则市江孜县,2022-08,0.2295
rikaze-kangma,日喀则市康马县,2022-08,0.26940000000000003
rikaze-zhongba,日喀则市仲巴县,2022-08,0.24695
shannan-cuona,山南市措那县,2022-08,0.2928
ali-gaize,阿里地区改则县,2022-08,0.0896
yushu-chengduo,玉树州称多县,2022-08,0.1975
yushu-zaduo,玉树州杂多县,2022-08,0.29600000000000004
guoluo-maqin,果洛州玛沁县,2022-08,0.17930000000000001
guoluo-jiuzhi,果洛州久治县,2022-08,0.20625000000000002
haibei-gangcha,海北州刚察县,2022-08,0.34045000000000003
huangnan-zeku,黄南州泽库县,2022-08,0.231
ganzi-shiqu,甘孜州石渠县,2022-08,0.28365
ganzi-seda,甘孜州色达县,2022-08,0.1039
aba-hongyuan,阿坝州红原县,2022-08,0.50675
gannan-luqu,甘南州碌曲县,2022-08,0.21135
naqu-bange,那曲市班戈县,2022-09,0.1784
naqu-seni,那曲市色尼区,2022-09,0.24745
naqu-nierong,那曲市聂荣县,2022-09,0.34935
naqu-anduo,那曲市安多县,2022-09,0.17865
naqu-shenzha,那曲市申扎县,2022-09,0.14205
changdu-karuo,昌都市卡若区,2022-09,0.09135
changdu-luolong,昌都市洛隆县,2022-09,0.268
changdu-leiwuqi,昌都市类乌齐县,2022-09,0.2569
changdu-jiangda,昌都市江达县,2022-09,0.56375
rikaze-xietongmen,日喀则市谢通门县,2022-09,0.16775
rikaze-jiangzi,日喀则市江孜县,2022-09,0.1762
rikaze-kangma,日喀则市康马县,2022-09,0.17250000000000001
rikaze-zhongba,日喀则市仲巴县,2022-09,0.19785
shannan-cuona,山南市措那县,2022-09,0.2591
ali-gaize,阿里地区改则县,2022-09,0.09525
yushu-chengduo,玉树州称多县,2022-09,0.2376
yushu-zaduo,玉树州杂多县,2022-09,0.2868
guoluo-maqin,果洛州玛沁县,2022-09,0.1275
guoluo-jiuzhi,果洛州久治县,2022-09,0.25465
haibei-gangcha,海北州刚察县,2022-09,0.19340000000000002
huangnan-zeku,黄南州泽库县,2022-09,0.19940000000000002
ganzi-shiqu,甘孜州石渠县,2022-09,0.2482
ganzi-seda,甘孜州色达县,2022-09,0.2127
aba-hongyuan,阿坝州红原县,2022-09,0.5345
gannan-luqu,甘南州碌曲县,2022-09,0.1845
naqu-bange,那曲市班戈县,2022-10,0.14150000000000001
naqu-seni,那曲市色尼区,2022-10,0.0102
naqu-nierong,那曲市聂荣县,2022-10,0.12190000000000001
naqu-anduo,那曲市安多县,2022-10,0.1067
naqu-shenzha,那曲市申扎县,2022-10,0.1068
changdu-karuo,昌都市卡若区,2022-10,0.10880000000000001
changdu-luolong,昌都市洛隆县,2022-10,0.28090000000000004
changdu-leiwuqi,昌都市类乌齐县,2022-10,0.2823
changdu-jiangda,昌都市江达县,2022-10,0.44370000000000004
rikaze-xietongmen,日喀则市谢通门县,2022-10,0.15180000000000002
rikaze-jiangzi,日喀则市江孜县,2022-10,0.11420000000000001
rikaze-kangma,日喀则市康马县,2022-10,0.149
rikaze-zhongba,日喀则市仲巴县,2022-10,0.13440000000000002
shannan-cuona,山南市措那县,2022-10,-0.0692
ali-gaize,阿里地区改则县,2022-10,0.0886
yushu-chengduo,玉树州称多县,2022-10,0.126
yushu-zaduo,玉树州杂多县,2022-10,0.2506
guoluo-maqin,果洛州玛沁县,2022-10,0.0521
guoluo-jiuzhi,果洛州久治县,2022-10,0.11810000000000001
haibei-gangcha,海北州刚察县,2022-10,0.2003
huangnan-zeku,黄南州泽库县,2022-10,0.1772
ganzi-shiqu,甘孜州石渠县,2022-10,0.1748
ganzi-seda,甘孜州色达县,2022-10,0.1353
aba-hongyuan,阿坝州红原县,2022-10,0.39740000000000003
gannan-luqu,甘南州碌曲县,2022-10,0.1183
naqu-bange,那曲市班戈县,2022-11,0.13620000000000002
naqu-seni,那曲市色尼区,2022-11,0.13655
naqu-nierong,那曲市聂荣县,2022-11,0.16175
naqu-anduo,那曲市安多县,2022-11,0.10550000000000001
naqu-shenzha,那曲市申扎县,2022-11,0.111
changdu-karuo,昌都市卡若区,2022-11,0.0887
changdu-luolong,昌都市洛隆县,2022-11,0.23955
changdu-leiwuqi,昌都市类乌齐县,2022-11,0.1875
changdu-jiangda,昌都市江达县,2022-11,0.47545000000000004
rikaze-xietongmen,日喀则市谢通门县,2022-11,0.12725
rikaze-jiangzi,日喀则市江孜县,2022-11,0.10625000000000001
rikaze-kangma,日喀则市康马县,2022-11,0.1265
rikaze-zhongba,日喀则市仲巴县,2022-11,0.14105
shannan-cuona,山南市措那县,2022-11,0.00645
ali-gaize,阿里地区改则县,2022-11,0.08320000000000001
yushu-chengduo,玉树州称多县,2022-11,0.0985
yushu-zaduo,玉树州杂多县,2022-11,0.18030000000000002
guoluo-maqin,果洛州玛沁县,2022-11,0.07665000000000001
guoluo-jiuzhi,果洛州久治县,2022-11,0.11865
haibei-gangcha,海北州刚察县,2022-11,0.1198
huangnan-zeku,黄南州泽库县,2022-11,0.1433
ganzi-shiqu,甘孜州石渠县,2022-11,0.1416
ganzi-seda,甘孜州色达县,2022-11,0.0897
aba-hongyuan,阿坝州红原县,2022-11,0.29975
gannan-luqu,甘南州碌曲县,2022-11,0.12510000000000002
naqu-bange,那曲市班戈县,2022-12,0.13025
naqu-seni,那曲市色尼区,2022-12,0.10415
naqu-nierong,那曲市聂荣县,2022-12,0.15990000000000001
naqu-anduo,那曲市安多县,2022-12,0.06455
naqu-shenzha,那曲市申扎县,2022-12,0.10490000000000001
changdu-karuo,昌都市卡若区,2022-12,0.081
changdu-luolong,昌都市洛隆县,2022-12,0.1918
changdu-leiwuqi,昌都市类乌齐县,2022-12,0.1608
changdu-jiangda,昌都市江达县,2022-12,0.3821
rikaze-xietongmen,日喀则市谢通门县,2022-12,0.12475
rikaze-jiangzi,日喀则市江孜县,2022-12,0.10535
rikaze-kangma,日喀则市康马县,2022-12,0.11565
rikaze-zhongba,日喀则市仲巴县,2022-12,0.13235
shannan-cuona,山南市措那县,2022-12,0.0256
ali-gaize,阿里地区改则县,2022-12,0.09225
yushu-chengduo,玉树州称多县,2022-12,0.09720000000000001
yushu-zaduo,玉树州杂多县,2022-12,0.13645000000000002
guoluo-maqin,果洛州玛沁县,2022-12,0.032350000000000004
guoluo-jiuzhi,果洛州久治县,2022-12,0.11800000000000001
haibei-gangcha,海北州刚察县,2022-12,0.10765000000000001
huangnan-zeku,黄南州泽库县,2022-12,0.1336
ganzi-shiqu,甘孜州石渠县,2022-12,0.16795000000000002
ganzi-seda,甘孜州色达县,2022-12,0.10625000000000001
aba-hongyuan,阿坝州红原县,2022-12,0.24655000000000002
gannan-luqu,甘南州碌曲县,2022-12,0.09685
naqu-bange,那曲市班戈县,2023-01,0.1374
naqu-seni,那曲市色尼区,2023-01,0.10350000000000001
naqu-nierong,那曲市聂荣县,2023-01,0.14575000000000002
naqu-anduo,那曲市安多县,2023-01,0.0483
naqu-shenzha,那曲市申扎县,2023-01,0.09770000000000001
changdu-karuo,昌都市卡若区,2023-01,0.10005
changdu-luolong,昌都市洛隆县,2023-01,0.18455000000000002
changdu-leiwuqi,昌都市类乌齐县,2023-01,0.1784
changdu-jiangda,昌都市江达县,2023-01,0.41895000000000004
rikaze-xietongmen,日喀则市谢通门县,2023-01,0.11495000000000001
rikaze-jiangzi,日喀则市江孜县,2023-01,0.10725000000000001
rikaze-kangma,日喀则市康马县,2023-01,0.11495000000000001
rikaze-zhongba,日喀则市仲巴县,2023-01,0.12615
shannan-cuona,山南市措那县,2023-01,0.05825
ali-gaize,阿里地区改则县,2023-01,0.05915
yushu-chengduo,玉树州称多县,2023-01,0.0731
yushu-zaduo,玉树州杂多县,2023-01,0.14985
guoluo-maqin,果洛州玛沁县,2023-01,0.06810000000000001
guoluo-jiuzhi,果洛州久治县,2023-01,0.09240000000000001
haibei-gangcha,海北州刚察县,2023-01,0.12135
huangnan-zeku,黄南州泽库县,2023-01,0.13920000000000002
ganzi-shiqu,甘孜州石渠县,2023-01,0.1184
ganzi-seda,甘孜州色达县,2023-01,0.08795
aba-hongyuan,阿坝州红原县,2023-01,0.2318
gannan-luqu,甘南州碌曲县,2023-01,0.09895000000000001
naqu-bange,那曲市班戈县,2023-02,0.12865000000000001
naqu-seni,那曲市色尼区,2023-02,0.09615
naqu-nierong,那曲市聂荣县,2023-02,0.1464
naqu-anduo,那曲市安多县,2023-02,0.09230000000000001
naqu-shenzha,那曲市申扎县,2023-02,0.0985
changdu-karuo,昌都市卡若区,2023-02,0.07995000000000001
changdu-luolong,昌都市洛隆县,2023-02,0.17335
changdu-leiwuqi,昌都市类乌齐县,2023-02,0.14435
changdu-jiangda,昌都市江达县,2023-02,0.42735
rikaze-xietongmen,日喀则市谢通门县,2023-02,0.10755
rikaze-jiangzi,日喀则市江孜县,2023-02,0.096
rikaze-kangma,日喀则市康马县,2023-02,0.09035
rikaze-zhongba,日喀则市仲巴县,2023-02,0.1194
shannan-cuona,山南市措那县,2023-02,0.11405
ali-gaize,阿里地区改则县,2023-02,0.0712
yushu-chengduo,玉树州称多县,2023-02,0.07135
yushu-zaduo,玉树州杂多县,2023-02,0.16245
guoluo-maqin,果洛州玛沁县,2023-02,0.0911
guoluo-jiuzhi,果洛州久治县,2023-02,0.11545000000000001
haibei-gangcha,海北州刚察县,2023-02,0.12090000000000001
huangnan-zeku,黄南州泽库县,2023-02,0.13720000000000002
ganzi-shiqu,甘孜州石渠县,2023-02,0.1323
ganzi-seda,甘孜州色达县,2023-02,0.09955
aba-hongyuan,阿坝州红原县,2023-02,0.23445000000000002
gannan-luqu,甘南州碌曲县,2023-02,0.09720000000000001
naqu-bange,那曲市班戈县,2023-03,0.12705
naqu-seni,那曲市色尼区,2023-03,0.0627
naqu-nierong,那曲市聂荣县,2023-03,0.10310000000000001
naqu-anduo,那曲市安多县,2023-03,0.0459
naqu-shenzha,那曲市申扎县,2023-03,0.09085
changdu-karuo,昌都市卡若区,2023-03,0.08415
changdu-luolong,昌都市洛隆县,2023-03,0.18275
changdu-leiwuqi,昌都市类乌齐县,2023-03,0.1228
changdu-jiangda,昌都市江达县,2023-03,0.54325
rikaze-xietongmen,日喀则市谢通门县,2023-03,0.11495000000000001
rikaze-jiangzi,日喀则市江孜县,2023-03,0.0921
rikaze-kangma,日喀则市康马县,2023-03,0.08875000000000001
rikaze-zhongba,日喀则市仲巴县,2023-03,0.1253
shannan-cuona,山南市措那县,2023-03,0.031650000000000005
ali-gaize,阿里地区改则县,2023-03,0.07985
yushu-chengduo,玉树州称多县,2023-03,0.058800000000000005
yushu-zaduo,玉树州杂多县,2023-03,0.1051
guoluo-maqin,果洛州玛沁县,2023-03,0.0666
guoluo-jiuzhi,果洛州久治县,2023-03,0.11945
haibei-gangcha,海北州刚察县,2023-03,0.11795
huangnan-zeku,黄南州泽库县,2023-03,0.13190000000000002
ganzi-shiqu,甘孜州石渠县,2023-03,0.11505
ganzi-seda,甘孜州色达县,2023-03,0.0898
aba-hongyuan,阿坝州红原县,2023-03,0.27185000000000004
gannan-luqu,甘南州碌曲县,2023-03,0.09375
naqu-bange,那曲市班戈县,2023-04,0.12705
naqu-seni,那曲市色尼区,2023-04,0.045700000000000005
naqu-nierong,那曲市聂荣县,2023-04,0.182
naqu-anduo,那曲市安多县,2023-04,0.05165
naqu-shenzha,那曲市申扎县,2023-04,0.08555
changdu-karuo,昌都市卡若区,2023-04,0.12515
changdu-luolong,昌都市洛隆县,2023-04,0.16025
changdu-leiwuqi,昌都市类乌齐县,2023-04,0.1973
changdu-jiangda,昌都市江达县,2023-04,0.43455000000000005
rikaze-xietongmen,日喀则市谢通门县,2023-04,0.1124
rikaze-jiangzi,日喀则市江孜县,2023-04,0.0901
rikaze-kangma,日喀则市康马县,2023-04,0.09000000000000001
rikaze-zhongba,日喀则市仲巴县,2023-04,0.1247
shannan-cuona,山南市措那县,2023-04,0.2558
ali-gaize,阿里地区改则县,2023-04,0.07390000000000001
yushu-chengduo,玉树州称多县,2023-04,0.0791
yushu-zaduo,玉树州杂多县,2023-04,0.14745
guoluo-maqin,果洛州玛沁县,2023-04,0.08020000000000001
guoluo-jiuzhi,果洛州久治县,2023-04,0.1168
haibei-gangcha,海北州刚察县,2023-04,0.1386
huangnan-zeku,黄南州泽库县,2023-04,0.15625
ganzi-shiqu,甘孜州石渠县,2023-04,0.1589
ganzi-seda,甘孜州色达县,2023-04,0.0998
aba-hongyuan,阿坝州红原县,2023-04,0.39725
gannan-luqu,甘南州碌曲县,2023-04,0.11415
naqu-bange,那曲市班戈县,2023-05,0.13855
naqu-seni,那曲市色尼区,2023-05,0.13435
naqu-nierong,那曲市聂荣县,2023-05,0.22110000000000002
naqu-anduo,那曲市安多县,2023-05,0.09895000000000001
naqu-shenzha,那曲市申扎县,2023-05,0.10095
changdu-karuo,昌都市卡若区,2023-05,0.0777
changdu-luolong,昌都市洛隆县,2023-05,0.26485000000000003
changdu-leiwuqi,昌都市类乌齐县,2023-05,0.32425000000000004
changdu-jiangda,昌都市江达县,2023-05,0.5211
rikaze-xietongmen,日喀则市谢通门县,2023-05,0.12185
rikaze-jiangzi,日喀则市江孜县,2023-05,0.112
rikaze-kangma,日喀则市康马县,2023-05,0.10365
rikaze-zhongba,日喀则市仲巴县,2023-05,0.12100000000000001
shannan-cuona,山南市措那县,2023-05,0.4247
ali-gaize,阿里地区改则县,2023-05,0.083
yushu-chengduo,玉树州称多县,2023-05,0.16845000000000002
yushu-zaduo,玉树州杂多县,2023-05,0.22935
guoluo-maqin,果洛州玛沁县,2023-05,0.07085000000000001
guoluo-jiuzhi,果洛州久治县,2023-05,0.19645
haibei-gangcha,海北州刚察县,2023-05,0.17005
huangnan-zeku,黄南州泽库县,2023-05,0.20020000000000002
ganzi-shiqu,甘孜州石渠县,2023-05,0.2265
ganzi-seda,甘孜州色达县,2023-05,0.1039
aba-hongyuan,阿坝州红原县,2023-05,0.52885
gannan-luqu,甘南州碌曲县,2023-05,0.1532
naqu-bange,那曲市班戈县,2023-06,0.24330000000000002
naqu-seni,那曲市色尼区,2023-06,0.2467
naqu-nierong,那曲市聂荣县,2023-06,0.38255
naqu-anduo,那曲市安多县,2023-06,0.16555
naqu-shenzha,那曲市申扎县,2023-06,0.15480000000000002
changdu-karuo,昌都市卡若区,2023-06,0.10165
changdu-luolong,昌都市洛隆县,2023-06,0.2797
changdu-leiwuqi,昌都市类乌齐县,2023-06,0.27825
changdu-jiangda,昌都市江达县,2023-06,0.66495
rikaze-xietongmen,日喀则市谢通门县,2023-06,0.1386
rikaze-jiangzi,日喀则市江孜县,2023-06,0.12395
rikaze-kangma,日喀则市康马县,2023-06,0.157
rikaze-zhongba,日喀则市仲巴县,2023-06,0.13655
shannan-cuona,山南市措那县,2023-06,0.42285
ali-gaize,阿里地区改则县,2023-06,0.08940000000000001
yushu-chengduo,玉树州称多县,2023-06,0.2285
yushu-zaduo,玉树州杂多县,2023-06,0.37215000000000004
guoluo-maqin,果洛州玛沁县,2023-06,0.13185
guoluo-jiuzhi,果洛州久治县,2023-06,0.2019
haibei-gangcha,海北州刚察县,2023-06,0.23045000000000002
huangnan-zeku,黄南州泽库县,2023-06,0.28300000000000003
ganzi-shiqu,甘孜州石渠县,2023-06,0.35795
ganzi-seda,甘孜州色达县,2023-06,0.2169
aba-hongyuan,阿坝州红原县,2023-06,0.64575
gannan-luqu,甘南州碌曲县,2023-06,0.2247
naqu-bange,那曲市班戈县,2023-07,0.21335
naqu-seni,那曲市色尼区,2023-07,0.22165
naqu-nierong,那曲市聂荣县,2023-07,0.5587
naqu-anduo,那曲市安多县,2023-07,0.19440000000000002
naqu-shenzha,那曲市申扎县,2023-07,0.1615
changdu-karuo,昌都市卡若区,2023-07,0.09845000000000001
changdu-luolong,昌都市洛隆县,2023-07,0.3317
changdu-leiwuqi,昌都市类乌齐县,2023-07,0.2646
changdu-jiangda,昌都市江达县,2023-07,0.641
rikaze-xietongmen,日喀则市谢通门县,2023-07,0.21245
rikaze-jiangzi,日喀则市江孜县,2023-07,0.1963
rikaze-kangma,日喀则市康马县,2023-07,0.31115000000000004
rikaze-zhongba,日喀则市仲巴县,2023-07,0.17900000000000002
shannan-cuona,山南市措那县,2023-07,0.53205
ali-gaize,阿里地区改则县,2023-07,0.08465
yushu-chengduo,玉树州称多县,2023-07,0.26130000000000003
yushu-zaduo,玉树州杂多县,2023-07,0.37570000000000003
guoluo-maqin,果洛州玛沁县,2023-07,0.301
guoluo-jiuzhi,果洛州久治县,2023-07,0.23425
haibei-gangcha,海北州刚察县,2023-07,0.26735000000000003
huangnan-zeku,黄南州泽库县,2023-07,0.25220000000000004
ganzi-shiqu,甘孜州石渠县,2023-07,0.4323
ganzi-seda,甘孜州色达县,2023-07,0.1265
